packet_id,timestamp,length,direction,burst_id,gap_before,gap_after,rel_time,viz_bytes,cumulative_sum
0,0.06040248183133336,330,-1,1,inf,0.01954913287633235,0.0,-330.0,-330.0
1,0.07995161470766571,293,-1,1,0.01954913287633235,0.08366321492671847,0.01954913287633235,-293.0,-623.0
2,0.16361482963438417,283,1,1,0.08366321492671847,0.23085128910990432,0.10321234780305082,283.0,-340.0
3,0.3944661187442885,291,-1,1,0.23085128910990432,0.14389720420050256,0.33406363691295515,-291.0,-631.0
4,0.5383633229447911,302,-1,1,0.14389720420050256,0.11647267134102424,0.4779608411134577,-302.0,-933.0
5,0.6548359942858153,302,-1,1,0.11647267134102424,0.0009538729073158558,0.594433512454482,-302.0,-1235.0
6,0.6557898671931311,350,1,1,0.0009538729073158558,0.05344177275288575,0.5953873853617978,350.0,-885.0
7,0.7092316399460169,285,1,1,0.05344177275288575,0.06532070579985638,0.6488291581146836,285.0,-600.0
8,0.7745523457458733,275,-1,1,0.06532070579985638,0.02628969027851713,0.7141498639145399,-275.0,-875.0
9,0.8008420360243904,302,-1,1,0.02628969027851713,0.07167384292612766,0.7404395541930571,-302.0,-1177.0
10,0.8725158789505181,276,1,1,0.07167384292612766,0.057291314763721624,0.8121133971191847,276.0,-901.0
11,0.9298071937142397,311,-1,1,0.057291314763721624,0.0975249531650858,0.8694047118829064,-311.0,-1212.0
12,1.0273321468793255,324,1,1,0.0975249531650858,0.0057088581873985245,0.9669296650479922,324.0,-888.0
13,1.033041005066724,310,-1,1,0.0057088581873985245,0.030379643032956816,0.9726385232353907,-310.0,-1198.0
14,1.0634206480996808,283,-1,1,0.030379643032956816,0.08743972854419901,1.0030181662683475,-283.0,-1481.0
15,1.1508603766438799,293,1,1,0.08743972854419901,0.08241705236266683,1.0904578948125465,293.0,-1188.0
16,1.2332774290065467,312,1,1,0.08241705236266683,0.2706138715799764,1.1728749471752133,312.0,-876.0
17,1.503891300586523,291,-1,1,0.2706138715799764,0.24694898199452342,1.4434888187551898,-291.0,-1167.0
18,1.7508402825810465,282,1,1,0.24694898199452342,0.1981076569208351,1.6904378007497132,282.0,-885.0
19,1.9489479395018816,285,1,1,0.1981076569208351,0.2143881617739405,1.8885454576705483,285.0,-600.0
20,2.163336101275822,311,1,1,0.2143881617739405,0.04280587043698869,2.1029336194444888,311.0,-289.0
21,2.206141971712811,328,-1,1,0.04280587043698869,0.032728496860716216,2.1457394898814774,-328.0,-617.0
22,2.238870468573527,312,1,1,0.032728496860716216,0.03946350898081885,2.1784679867421937,312.0,-305.0
23,2.278333977554346,291,1,1,0.03946350898081885,0.09045847529931761,2.2179314957230125,291.0,-14.0
24,2.3687924528536635,314,-1,1,0.09045847529931761,0.15411505590736185,2.30838997102233,-314.0,-328.0
25,2.5229075087610253,305,1,1,0.15411505590736185,0.023893125071481336,2.462505026929692,305.0,-23.0
26,2.5468006338325067,272,1,1,0.023893125071481336,0.1626646946921979,2.4863981520011733,272.0,249.0
27,2.7094653285247046,305,-1,1,0.1626646946921979,0.002138481490080224,2.649062846693371,-305.0,-56.0
28,2.711603810014785,309,1,1,0.002138481490080224,0.029986676722880024,2.6512013281834514,309.0,253.0
29,2.741590486737665,303,1,1,0.029986676722880024,0.04686982125706374,2.6811880049063315,303.0,556.0
30,2.7884603079947285,284,1,1,0.04686982125706374,0.01340358260613339,2.728057826163395,284.0,840.0
31,2.801863890600862,286,1,1,0.01340358260613339,0.14829678978890604,2.7414614087695286,286.0,1126.0
32,2.950160680389768,294,1,1,0.14829678978890604,0.004322943177155203,2.8897581985584346,294.0,1420.0
33,2.954483623566923,267,1,1,0.004322943177155203,0.05791945119417852,2.89408114173559,267.0,1687.0
34,3.0124030747611017,290,1,1,0.05791945119417852,0.0677860036303577,2.9520005929297684,290.0,1977.0
35,3.0801890783914594,288,-1,1,0.0677860036303577,0.13255522874639336,3.019786596560126,-288.0,1689.0
36,3.2127443071378528,286,1,1,0.13255522874639336,0.1535255306854526,3.1523418253065194,286.0,1975.0
37,3.3662698378233054,269,1,1,0.1535255306854526,0.06161093055586653,3.305867355991972,269.0,2244.0
38,3.427880768379172,298,-1,1,0.06161093055586653,0.025908219455306636,3.3674782865478385,-298.0,1946.0
39,3.4537889878344785,304,-1,1,0.025908219455306636,0.22170436207482203,3.393386506003145,-304.0,1642.0
40,3.6754933499093005,308,1,1,0.22170436207482203,0.009888411906368688,3.615090868077967,308.0,1950.0
41,3.6853817618156692,289,-1,1,0.009888411906368688,0.10469453197212131,3.624979279984336,-289.0,1661.0
42,3.7900762937877905,280,1,1,0.10469453197212131,0.036944709980268,3.729673811956457,280.0,1941.0
43,3.8270210037680585,317,1,1,0.036944709980268,0.11664768157377425,3.766618521936725,317.0,2258.0
44,3.943668685341833,315,1,1,0.11664768157377425,0.026425735115750193,3.8832662035104994,315.0,2573.0
45,3.970094420457583,284,1,1,0.026425735115750193,0.07821820585318928,3.9096919386262496,284.0,2857.0
46,4.048312626310772,304,1,1,0.07821820585318928,0.06695949622965003,3.987910144479439,304.0,3161.0
47,4.115272122540422,274,1,1,0.06695949622965003,0.20655366744767267,4.0548696407090885,274.0,3435.0
48,4.321825789988095,309,-1,1,0.20655366744767267,0.014189436881604678,4.261423308156761,-309.0,3126.0
49,4.3360152268697,268,-1,1,0.014189436881604678,0.013219640374659392,4.275612745038366,-268.0,2858.0
50,4.349234867244359,266,-1,1,0.013219640374659392,inf,4.288832385413025,-266.0,2592.0
