packet_id,timestamp,length,direction,burst_id,gap_before,gap_after,rel_time,viz_bytes,cumulative_sum
0,0.0119395338016356,285,-1,1,inf,0.18428916086906663,0.0,-285.0,-285.0
1,0.19622869467070223,287,1,1,0.18428916086906663,0.07898227124002213,0.18428916086906663,287.0,2.0
2,0.27521096591072436,292,-1,1,0.07898227124002213,0.030247979826883875,0.26327143210908877,-292.0,-290.0
3,0.30545894573760823,304,-1,1,0.030247979826883875,0.08576103938232876,0.29351941193597264,-304.0,-594.0
4,0.391219985119937,308,1,1,0.08576103938232876,0.03766628154108137,0.3792804513183014,308.0,-286.0
5,0.42888626666101837,310,1,1,0.03766628154108137,0.15684072291632167,0.4169467328593828,310.0,24.0
6,0.58572698957734,310,-1,1,0.15684072291632167,0.06794232231624109,0.5737874557757044,-310.0,-286.0
7,0.6536693118935811,298,-1,1,0.06794232231624109,0.33569369888635536,0.6417297780919455,-298.0,-584.0
8,0.9893630107799365,281,-1,1,0.33569369888635536,0.07346192707156529,0.9774234769783009,-281.0,-865.0
9,1.0628249378515018,337,-1,1,0.07346192707156529,0.23332669592578492,1.050885404049866,-337.0,-1202.0
10,1.2961516337772867,282,-1,1,0.23332669592578492,0.028742152053480297,1.284212099975651,-282.0,-1484.0
11,1.324893785830767,314,1,1,0.028742152053480297,0.0737072533820351,1.3129542520291313,314.0,-1170.0
12,1.398601039212802,298,1,1,0.0737072533820351,0.07047050833125024,1.3866615054111664,298.0,-872.0
13,1.4690715475440523,300,-1,1,0.07047050833125024,0.16770289850874254,1.4571320137424166,-300.0,-1172.0
14,1.6367744460527949,297,-1,1,0.16770289850874254,0.007601125125866526,1.6248349122511592,-297.0,-1469.0
15,1.6443755711786614,282,1,1,0.007601125125866526,0.1809151848065942,1.6324360373770257,282.0,-1187.0
16,1.8252907559852556,310,1,1,0.1809151848065942,0.16308435643199592,1.8133512221836199,310.0,-877.0
17,1.9883751124172515,307,-1,1,0.16308435643199592,0.05214169659590295,1.9764355786156158,-307.0,-1184.0
18,2.0405168090131545,262,-1,1,0.05214169659590295,0.003713219388381983,2.0285772752115188,-262.0,-1446.0
19,2.0442300284015364,281,-1,1,0.003713219388381983,0.14578080083193123,2.0322904945999007,-281.0,-1727.0
20,2.1900108292334677,280,1,1,0.14578080083193123,0.11360885396561526,2.178071295431832,280.0,-1447.0
21,2.303619683199083,292,1,1,0.11360885396561526,0.2512428586710538,2.2916801493974472,292.0,-1155.0
22,2.5548625418701367,310,-1,1,0.2512428586710538,0.08214025099498468,2.542923008068501,-310.0,-1465.0
23,2.6370027928651214,288,1,1,0.08214025099498468,0.3433275209511648,2.6250632590634857,288.0,-1177.0
24,2.980330313816286,283,1,1,0.3433275209511648,0.03687248982972413,2.9683907800146505,283.0,-894.0
25,3.0172028036460103,297,-1,1,0.03687248982972413,0.041383498719818945,3.0052632698443746,-297.0,-1191.0
26,3.0585863023658293,296,1,1,0.041383498719818945,0.1312604633221124,3.0466467685641936,296.0,-895.0
27,3.1898467656879417,284,1,1,0.1312604633221124,0.1208549615078347,3.177907231886306,284.0,-611.0
28,3.3107017271957764,312,-1,1,0.1208549615078347,0.12922537937187872,3.2987621933941407,-312.0,-923.0
29,3.439927106567655,304,1,1,0.12922537937187872,0.2243776180386341,3.4279875727660194,304.0,-619.0
30,3.664304724606289,296,-1,1,0.2243776180386341,0.12610691755969405,3.6523651908046535,-296.0,-915.0
31,3.7904116421659833,303,1,1,0.12610691755969405,0.11461844209795347,3.7784721083643475,303.0,-612.0
32,3.9050300842639367,278,1,1,0.11461844209795347,0.18522539675931293,3.893090550462301,278.0,-334.0
33,4.09025548102325,300,-1,1,0.18522539675931293,0.10359727527298102,4.078315947221614,-300.0,-634.0
34,4.193852756296231,275,1,1,0.10359727527298102,0.03605379502185979,4.181913222494595,275.0,-359.0
35,4.2299065513180905,289,-1,1,0.03605379502185979,0.17648130213579893,4.217967017516455,-289.0,-648.0
36,4.406387853453889,299,1,1,0.17648130213579893,0.028066613867598456,4.394448319652254,299.0,-349.0
37,4.434454467321488,271,-1,1,0.028066613867598456,0.12166551969380812,4.422514933519852,-271.0,-620.0
38,4.556119987015296,314,-1,1,0.12166551969380812,0.07676298955072713,4.54418045321366,-314.0,-934.0
39,4.632882976566023,274,-1,1,0.07676298955072713,0.04793423294806498,4.620943442764387,-274.0,-1208.0
40,4.680817209514088,301,1,1,0.04793423294806498,inf,4.668877675712452,301.0,-907.0
