packet_id,timestamp,length,direction,burst_id,gap_before,gap_after,rel_time,viz_bytes,cumulative_sum
0,0.07148071079188627,96,-1,1,inf,0.06657245551314901,0.0,-96.0,-96.0
1,0.13805316630503528,84,-1,1,0.06657245551314901,0.0054892102996981496,0.06657245551314901,-84.0,-180.0
2,0.14354237660473343,96,-1,1,0.0054892102996981496,0.02828044988100037,0.07206166581284716,-96.0,-276.0
3,0.1718228264857338,104,1,1,0.02828044988100037,0.1410286004966956,0.10034211569384753,104.0,-172.0
4,0.3128514269824294,92,-1,1,0.1410286004966956,0.09875094951984664,0.24137071619054312,-92.0,-264.0
5,0.41160237650227605,86,1,1,0.09875094951984664,0.1378427567271452,0.34012166571038976,86.0,-178.0
6,0.5494451332294212,86,1,1,0.1378427567271452,0.43978541057912834,0.47796442243753495,86.0,-92.0
7,0.9892305438085496,101,1,1,0.43978541057912834,0.08914438893117826,0.9177498330166634,101.0,9.0
8,1.0783749327397278,107,-1,1,0.08914438893117826,0.07059808244435284,1.0068942219478416,-107.0,-98.0
9,1.1489730151840807,84,1,1,0.07059808244435284,0.024498393371764626,1.0774923043921945,84.0,-14.0
10,1.1734714085558453,125,1,1,0.024498393371764626,0.08534884486374117,1.101990697763959,125.0,111.0
11,1.2588202534195865,99,-1,1,0.08534884486374117,0.15228698429325926,1.1873395426277003,-99.0,12.0
12,1.4111072377128457,112,-1,1,0.15228698429325926,0.1773225391752269,1.3396265269209595,-112.0,-100.0
13,1.5884297768880726,102,-1,1,0.1773225391752269,0.027584661806133948,1.5169490660961864,-102.0,-202.0
14,1.6160144386942066,106,1,1,0.027584661806133948,0.19307709658932337,1.5445337279023204,106.0,-96.0
15,1.80909153528353,118,-1,1,0.19307709658932337,0.01538699473092442,1.7376108244916437,-118.0,-214.0
16,1.8244785300144544,107,-1,1,0.01538699473092442,0.14266456284590534,1.7529978192225681,-107.0,-321.0
17,1.9671430928603597,90,1,1,0.14266456284590534,0.2711206458864879,1.8956623820684735,90.0,-231.0
18,2.2382637387468476,102,-1,1,0.2711206458864879,0.12587043774160644,2.166783027954961,-102.0,-333.0
19,2.364134176488454,81,-1,1,0.12587043774160644,0.01370247760443899,2.2926534656965676,-81.0,-414.0
20,2.377836654092893,95,1,1,0.01370247760443899,0.013047093533343546,2.3063559433010066,95.0,-319.0
21,2.3908837476262366,90,-1,1,0.013047093533343546,0.09296555917286797,2.31940303683435,-90.0,-409.0
22,2.4838493067991045,119,-1,1,0.09296555917286797,0.4110265644547373,2.412368596007218,-119.0,-528.0
23,2.894875871253842,99,-1,1,0.4110265644547373,0.23483897619501137,2.8233951604619554,-99.0,-627.0
24,3.129714847448853,93,-1,1,0.23483897619501137,0.03025063148835283,3.0582341366569668,-93.0,-720.0
25,3.159965478937206,121,-1,1,0.03025063148835283,0.09081514630439314,3.0884847681453196,-121.0,-841.0
26,3.250780625241599,97,-1,1,0.09081514630439314,0.04064882873457165,3.1792999144497127,-97.0,-938.0
27,3.291429453976171,90,1,1,0.04064882873457165,0.05896947371358907,3.2199487431842844,90.0,-848.0
28,3.35039892768976,118,1,1,0.05896947371358907,0.10354276502787263,3.2789182168978734,118.0,-730.0
29,3.4539416927176325,98,-1,1,0.10354276502787263,0.04180550887491785,3.382460981925746,-98.0,-828.0
30,3.4957472015925504,91,1,1,0.04180550887491785,0.18587970842597468,3.424266490800664,91.0,-737.0
31,3.681626910018525,111,1,1,0.18587970842597468,0.09896918206774785,3.6101461992266386,111.0,-626.0
32,3.780596092086273,104,-1,1,0.09896918206774785,0.02233741962916236,3.7091153812943864,-104.0,-730.0
33,3.8029335117154353,89,-1,1,0.02233741962916236,0.04795911145230969,3.731452800923549,-89.0,-819.0
34,3.850892623167745,124,1,1,0.04795911145230969,0.07413132181928095,3.7794119123758585,124.0,-695.0
35,3.925023944987026,114,-1,1,0.07413132181928095,0.1125088079621408,3.8535432341951394,-114.0,-809.0
36,4.037532752949167,83,1,1,0.1125088079621408,0.03302541061030784,3.9660520421572802,83.0,-726.0
37,4.0705581635594745,99,-1,1,0.03302541061030784,0.14001275842558858,3.999077452767588,-99.0,-825.0
38,4.210570921985063,96,-1,1,0.14001275842558858,0.12091871160724299,4.139090211193177,-96.0,-921.0
39,4.331489633592306,88,-1,1,0.12091871160724299,0.010095341292718274,4.26000892280042,-88.0,-1009.0
40,4.341584974885024,86,1,1,0.010095341292718274,0.010757239140140484,4.270104264093138,86.0,-923.0
41,4.352342214025165,106,-1,1,0.010757239140140484,0.04215511022886087,4.280861503233279,-106.0,-1029.0
42,4.394497324254026,98,-1,1,0.04215511022886087,inf,4.32301661346214,-98.0,-1127.0
