packet_id,timestamp,length,direction,burst_id,gap_before,gap_after,rel_time,viz_bytes,cumulative_sum
0,0.0025991265104085494,177,-1,1,inf,0.1425195909435015,0.0,-177.0,-177.0
1,0.14511871745391006,126,1,1,0.1425195909435015,0.10182864143751122,0.1425195909435015,126.0,-51.0
2,0.24694735889142128,154,-1,1,0.10182864143751122,0.0831100916036101,0.24434823238101272,-154.0,-205.0
3,0.3300574504950314,149,-1,1,0.0831100916036101,0.2402355858943967,0.3274583239846228,-149.0,-354.0
4,0.5702930363894281,160,-1,1,0.2402355858943967,0.11291642124663515,0.5676939098790196,-160.0,-514.0
5,0.6832094576360632,140,-1,1,0.11291642124663515,0.03335242856693721,0.6806103311256547,-140.0,-654.0
6,0.7165618862030004,158,1,1,0.03335242856693721,0.059782928487774556,0.7139627596925919,158.0,-496.0
7,0.776344814690775,149,1,1,0.059782928487774556,0.4864179719317623,0.7737456881803665,149.0,-347.0
8,1.2627627866225373,162,1,1,0.4864179719317623,0.029183394311727895,1.2601636601121287,162.0,-185.0
9,1.2919461809342652,156,-1,1,0.029183394311727895,0.21626834673609396,1.2893470544238566,-156.0,-341.0
10,1.5082145276703591,145,-1,1,0.21626834673609396,0.04226227060233856,1.5056154011599505,-145.0,-486.0
11,1.5504767982726977,148,-1,1,0.04226227060233856,0.03320316716573535,1.547877671762289,-148.0,-634.0
12,1.583679965438433,130,1,1,0.03320316716573535,0.12094371578951679,1.5810808389280244,130.0,-504.0
13,1.7046236812279498,139,-1,1,0.12094371578951679,0.04337141341341155,1.7020245547175412,-139.0,-643.0
14,1.7479950946413614,149,-1,1,0.04337141341341155,0.004758835466667888,1.7453959681309528,-149.0,-792.0
15,1.7527539301080293,161,1,1,0.004758835466667888,0.048696360940275296,1.7501548035976207,161.0,-631.0
16,1.8014502910483046,158,1,1,0.048696360940275296,0.15610163717386394,1.798851164537896,158.0,-473.0
17,1.9575519282221685,167,-1,1,0.15610163717386394,0.23914681871805898,1.95495280171176,-167.0,-640.0
18,2.1966987469402275,143,1,1,0.23914681871805898,0.007144744242193024,2.194099620429819,143.0,-497.0
19,2.2038434911824205,146,1,1,0.007144744242193024,0.291771623688295,2.201244364672012,146.0,-351.0
20,2.4956151148707155,158,1,1,0.291771623688295,0.03284641072055772,2.493015988360307,158.0,-193.0
21,2.5284615255912732,172,1,1,0.03284641072055772,0.1707712966632191,2.525862399080865,172.0,-21.0
22,2.6992328222544923,140,-1,1,0.1707712966632191,0.0031348671807616135,2.696633695744084,-140.0,-161.0
23,2.702367689435254,150,-1,1,0.0031348671807616135,0.17300301801341922,2.6997685629248456,-150.0,-311.0
24,2.875370707448673,135,-1,1,0.17300301801341922,0.1239224062156663,2.872771580938265,-135.0,-446.0
25,2.9992931136643395,154,-1,1,0.1239224062156663,0.19041459558530516,2.996693987153931,-154.0,-600.0
26,3.1897077092496446,146,1,1,0.19041459558530516,0.004460170010511355,3.1871085827392363,146.0,-454.0
27,3.194167879260156,152,-1,1,0.004460170010511355,0.07069435295344118,3.1915687527497476,-152.0,-606.0
28,3.264862232213597,149,1,1,0.07069435295344118,0.023239245311240442,3.262263105703189,149.0,-457.0
29,3.2881014775248376,167,1,1,0.023239245311240442,0.1313617965318299,3.2855023510144292,167.0,-290.0
30,3.4194632740566675,147,-1,1,0.1313617965318299,0.10350602553053356,3.416864147546259,-147.0,-437.0
31,3.522969299587201,152,1,1,0.10350602553053356,0.15332364843675128,3.5203701730767927,152.0,-285.0
32,3.6762929480239523,149,1,1,0.15332364843675128,0.05598778807538363,3.673693821513544,149.0,-136.0
33,3.732280736099336,147,-1,1,0.05598778807538363,0.09948528766030718,3.7296816095889276,-147.0,-283.0
34,3.831766023759643,153,-1,1,0.09948528766030718,0.04360560769653521,3.8291668972492348,-153.0,-436.0
35,3.8753716314561784,157,-1,1,0.04360560769653521,0.30714172398088735,3.87277250494577,-157.0,-593.0
36,4.182513355437066,155,-1,1,0.30714172398088735,0.09577174252513121,4.179914228926657,-155.0,-748.0
37,4.278285097962197,138,-1,1,0.09577174252513121,0.06745304241514116,4.2756859714517885,-138.0,-886.0
38,4.345738140377338,146,1,1,0.06745304241514116,0.029622883362377728,4.34313901386693,146.0,-740.0
39,4.375361023739716,143,-1,1,0.029622883362377728,0.027032887754850243,4.372761897229307,-143.0,-883.0
40,4.402393911494566,141,1,1,0.027032887754850243,0.07373413167782683,4.399794784984158,141.0,-742.0
41,4.476128043172393,134,1,1,0.07373413167782683,0.11089444399804638,4.4735289166619845,134.0,-608.0
42,4.587022487170439,161,1,1,0.11089444399804638,0.07978602346148023,4.584423360660031,161.0,-447.0
43,4.6668085106319195,148,1,1,0.07978602346148023,0.04802735076861797,4.664209384121511,148.0,-299.0
44,4.7148358614005375,143,-1,1,0.04802735076861797,0.10327880688793822,4.712236734890129,-143.0,-442.0
45,4.818114668288476,157,-1,1,0.10327880688793822,0.2280594841758674,4.815515541778067,-157.0,-599.0
46,5.046174152464343,133,1,1,0.2280594841758674,0.07294145376263739,5.043575025953935,133.0,-466.0
47,5.1191156062269805,169,1,1,0.07294145376263739,0.21305024963016894,5.116516479716572,169.0,-297.0
48,5.332165855857149,130,-1,1,0.21305024963016894,0.02152602772189738,5.329566729346741,-130.0,-427.0
49,5.353691883579047,162,1,1,0.02152602772189738,inf,5.351092757068638,162.0,-265.0
