packet_id,timestamp,length,direction,burst_id,gap_before,gap_after,rel_time,viz_bytes,cumulative_sum
0,0.11120993026862878,198,-1,1,inf,0.13407970179236245,0.0,-198.0,-198.0
1,0.24528963206099125,177,1,1,0.13407970179236245,0.09186923900983751,0.13407970179236245,177.0,-21.0
2,0.33715887107082876,194,-1,1,0.09186923900983751,0.005449736237354008,0.22594894080219996,-194.0,-215.0
3,0.34260860730818277,191,1,1,0.005449736237354008,0.033584502118897575,0.23139867703955397,191.0,-24.0
4,0.37619310942708034,210,1,1,0.033584502118897575,0.13785340678014085,0.26498317915845154,210.0,186.0
5,0.5140465162072212,199,-1,1,0.13785340678014085,0.05360144894114016,0.4028365859385924,-199.0,-13.0
6,0.5676479651483614,186,1,1,0.05360144894114016,0.014706005525151444,0.45643803487973256,186.0,173.0
7,0.5823539706735128,222,-1,1,0.014706005525151444,0.06936256957772136,0.471144040404884,-222.0,-49.0
8,0.6517165402512342,235,1,1,0.06936256957772136,0.016774681106392464,0.5405066099826054,235.0,186.0
9,0.6684912213576266,202,-1,1,0.016774681106392464,0.007938713235619232,0.5572812910889978,-202.0,-16.0
10,0.6764299345932459,229,-1,1,0.007938713235619232,0.25555514888946984,0.565220004324617,-229.0,-245.0
11,0.9319850834827157,209,1,1,0.25555514888946984,0.018847433917173917,0.8207751532140869,209.0,-36.0
12,0.9508325173998896,187,-1,1,0.018847433917173917,0.07114515856378933,0.8396225871312608,-187.0,-223.0
13,1.021977675963679,183,-1,1,0.07114515856378933,0.021709594261619225,0.9107677456950501,-183.0,-406.0
14,1.0436872702252982,184,-1,1,0.021709594261619225,0.07755760912584186,0.9324773399566694,-184.0,-590.0
15,1.12124487935114,162,-1,1,0.07755760912584186,0.1611781253376905,1.0100349490825113,-162.0,-752.0
16,1.2824230046888305,181,-1,1,0.1611781253376905,0.020558412010016403,1.1712130744202018,-181.0,-933.0
17,1.302981416698847,197,1,1,0.020558412010016403,0.037595083566534404,1.1917714864302182,197.0,-736.0
18,1.3405765002653813,190,-1,1,0.037595083566534404,0.008554678003326988,1.2293665699967526,-190.0,-926.0
19,1.3491311782687083,203,-1,1,0.008554678003326988,0.09495991573700557,1.2379212480000796,-203.0,-1129.0
20,1.444091094005714,190,-1,1,0.09495991573700557,0.04038548828326993,1.3328811637370852,-190.0,-1319.0
21,1.4844765822889838,210,1,1,0.04038548828326993,0.23324619369682087,1.3732666520203551,210.0,-1109.0
22,1.7177227759858047,198,1,1,0.23324619369682087,0.08262928006593517,1.606512845717176,198.0,-911.0
23,1.8003520560517399,200,-1,1,0.08262928006593517,0.05335920412921413,1.6891421257831112,-200.0,-1111.0
24,1.853711260180954,196,-1,1,0.05335920412921413,0.028432168086060194,1.7425013299123253,-196.0,-1307.0
25,1.8821434282670142,203,1,1,0.028432168086060194,0.19130684604034864,1.7709334979983855,203.0,-1104.0
26,2.073450274307363,208,1,1,0.19130684604034864,0.08519761012421734,1.9622403440387342,208.0,-896.0
27,2.15864788443158,203,-1,1,0.08519761012421734,0.10298326060590979,2.0474379541629513,-203.0,-1099.0
28,2.26163114503749,203,1,1,0.10298326060590979,0.24400782132793397,2.150421214768861,203.0,-896.0
29,2.505638966365424,201,1,1,0.24400782132793397,0.09168352892734166,2.394429036096795,201.0,-695.0
30,2.5973224952927656,188,1,1,0.09168352892734166,0.08985966019173786,2.4861125650241367,188.0,-507.0
31,2.6871821554845035,204,-1,1,0.08985966019173786,0.10277325662169368,2.5759722252158745,-204.0,-711.0
32,2.789955412106197,217,1,1,0.10277325662169368,0.06507731890068902,2.678745481837568,217.0,-494.0
33,2.855032731006886,195,-1,1,0.06507731890068902,0.16852056057496334,2.7438228007382572,-195.0,-689.0
34,3.0235532915818495,234,-1,1,0.16852056057496334,0.0702854705620215,2.9123433613132206,-234.0,-923.0
35,3.093838762143871,194,1,1,0.0702854705620215,4.223265828073863e-05,2.982628831875242,194.0,-729.0
36,3.0938809948021517,191,1,1,4.223265828073863e-05,0.0029797705709015965,2.982671064533523,191.0,-538.0
37,3.0968607653730533,195,1,1,0.0029797705709015965,0.24603016364474994,2.9856508351044244,195.0,-343.0
38,3.3428909290178033,204,-1,1,0.24603016364474994,0.017741985477818467,3.2316809987491744,-204.0,-547.0
39,3.3606329144956217,194,1,1,0.017741985477818467,0.025980721515464822,3.249422984226993,194.0,-353.0
40,3.3866136360110866,222,-1,1,0.025980721515464822,0.23156562239597323,3.2754037057424576,-222.0,-575.0
41,3.61817925840706,177,-1,1,0.23156562239597323,0.3342917944259849,3.506969328138431,-177.0,-752.0
42,3.9524710528330447,208,-1,1,0.3342917944259849,0.11405995941354696,3.8412611225644158,-208.0,-960.0
43,4.066531012246592,192,1,1,0.11405995941354696,0.05543910048776102,3.9553210819779627,192.0,-768.0
44,4.121970112734353,219,-1,1,0.05543910048776102,0.24725536103223256,4.010760182465724,-219.0,-987.0
45,4.369225473766585,188,1,1,0.24725536103223256,0.4384737055437151,4.258015543497956,188.0,-799.0
46,4.8076991793103,202,-1,1,0.4384737055437151,0.09425817094118205,4.696489249041671,-202.0,-1001.0
47,4.901957350251482,206,1,1,0.09425817094118205,0.01868257231146231,4.7907474199828535,206.0,-795.0
48,4.920639922562945,196,1,1,0.01868257231146231,0.030293051321407027,4.809429992294316,196.0,-599.0
49,4.950932973884352,190,1,1,0.030293051321407027,0.010312550081024163,4.839723043615723,190.0,-409.0
50,4.961245523965376,183,1,1,0.010312550081024163,inf,4.850035593696747,183.0,-226.0
