packet_id,timestamp,length,direction,burst_id,gap_before,gap_after,rel_time,viz_bytes,cumulative_sum
0,0.05168000937388798,185,-1,1,inf,0.18556971671047023,0.0,-185.0,-185.0
1,0.2372497260843582,220,-1,1,0.18556971671047023,0.48634437685832255,0.18556971671047023,-220.0,-405.0
2,0.7235941029426808,196,-1,1,0.48634437685832255,0.05781578880279947,0.6719140935687928,-196.0,-601.0
3,0.7814098917454803,187,1,1,0.05781578880279947,0.27950188186101677,0.7297298823715923,187.0,-414.0
4,1.060911773606497,218,1,1,0.27950188186101677,0.2470505928167004,1.009231764232609,218.0,-196.0
5,1.3079623664231974,210,1,1,0.2470505928167004,0.009535660793783096,1.2562823570493094,210.0,14.0
6,1.3174980272169805,160,1,1,0.009535660793783096,0.009222518990798845,1.2658180178430924,160.0,174.0
7,1.3267205462077793,199,1,1,0.009222518990798845,0.1351308702861549,1.2750405368338913,199.0,373.0
8,1.4618514164939342,180,1,1,0.1351308702861549,0.004225542418020423,1.4101714071200462,180.0,553.0
9,1.4660769589119547,195,-1,1,0.004225542418020423,0.11484097997589227,1.4143969495380666,-195.0,358.0
10,1.580917938887847,199,1,1,0.11484097997589227,0.313983493943512,1.5292379295139589,199.0,557.0
11,1.894901432831359,167,-1,1,0.313983493943512,0.05963835870081757,1.8432214234574709,-167.0,390.0
12,1.9545397915321765,196,-1,1,0.05963835870081757,0.05028375649088379,1.9028597821582884,-196.0,194.0
13,2.0048235480230603,207,-1,1,0.05028375649088379,0.11720615327155803,1.9531435386491722,-207.0,-13.0
14,2.1220297012946183,211,1,1,0.11720615327155803,0.1199280788083148,2.0703496919207303,211.0,198.0
15,2.241957780102933,200,1,1,0.1199280788083148,0.09298919164155794,2.190277770729045,200.0,398.0
16,2.334946971744491,205,-1,1,0.09298919164155794,0.28711665591825763,2.283266962370603,-205.0,193.0
17,2.6220636276627487,194,-1,1,0.28711665591825763,0.04626825713894611,2.5703836182888606,-194.0,-1.0
18,2.668331884801695,214,-1,1,0.04626825713894611,0.0026605747061752005,2.6166518754278068,-214.0,-215.0
19,2.67099245950787,193,-1,1,0.0026605747061752005,0.01817356911287149,2.619312450133982,-193.0,-408.0
20,2.6891660286207415,211,-1,1,0.01817356911287149,0.0815218643313802,2.6374860192468534,-211.0,-619.0
21,2.7706878929521217,215,-1,1,0.0815218643313802,0.05854785761273984,2.7190078835782336,-215.0,-834.0
22,2.8292357505648615,187,1,1,0.05854785761273984,0.771971059215252,2.7775557411909735,187.0,-647.0
23,3.6012068097801135,225,1,1,0.771971059215252,0.038230344465449484,3.5495268004062255,225.0,-422.0
24,3.639437154245563,188,1,1,0.038230344465449484,0.24228933347237547,3.587757144871675,188.0,-234.0
